Date,Actual Energy Consumption,Predicted Energy Consumption,Holiday Indicator,Temperature,Humidity,Wind Speed,Prediction Period,Validation RMSE,Test RMSE
2011-11-23,6.952692315384615,,0,0.32101047443006775,0.9090909090909092,0.1885245901639344,Historic Data,0.4951,3.007
2011-11-24,8.536479996,,0,0.400184842883549,0.8363636363636364,0.3934426229508196,Historic Data,0.4951,3.007
2011-11-25,9.499781246875001,,0,0.4032655576093654,0.6545454545454545,0.49385245901639335,Historic Data,0.4951,3.007
2011-11-26,10.267707309756098,,0,0.4011090573012939,0.6909090909090911,0.5686475409836065,Historic Data,0.4951,3.007
2011-11-27,10.850804892682927,,0,0.41897720271102895,0.5272727272727273,0.5409836065573771,Historic Data,0.4951,3.007
2011-11-28,9.103381814545454,,0,0.3894023413431916,0.7818181818181817,0.21926229508196718,Historic Data,0.4951,3.007
2011-11-29,9.274873023809523,,0,0.41682070240295754,0.709090909090909,0.6434426229508197,Historic Data,0.4951,3.007
2011-11-30,8.813513157894738,,0,0.3675292667898952,0.6363636363636365,0.4334016393442622,Historic Data,0.4951,3.007
2011-12-01,9.227706527173913,,0,0.3761552680221812,0.709090909090909,0.24282786885245897,Historic Data,0.4951,3.007
2011-12-02,10.145910005000001,,0,0.25046210720887246,0.8,0.2868852459016393,Historic Data,0.4951,3.007
2011-12-03,10.78027272909091,,0,0.3536660505237215,0.6545454545454545,0.5348360655737705,Historic Data,0.4951,3.007
2011-12-04,12.163127274545454,,0,0.2825015403573629,0.709090909090909,0.42110655737704905,Historic Data,0.4951,3.007
2011-12-05,10.609714288888888,,0,0.21349353049907577,0.6181818181818182,0.5502049180327869,Historic Data,0.4951,3.007
2011-12-06,11.673416666666668,,0,0.21472581638940233,0.7272727272727273,0.47028688524590156,Historic Data,0.4951,3.007
2011-12-07,10.889361845394737,,0,0.2797288971041282,0.4545454545454546,0.7028688524590163,Historic Data,0.4951,3.007
2011-12-08,11.525149698802396,,0,0.39895255699322246,0.6909090909090911,0.6977459016393442,Historic Data,0.4951,3.007
2011-12-09,11.759836954891304,,0,0.23844731977818853,0.509090909090909,0.5584016393442623,Historic Data,0.4951,3.007
2011-12-10,12.633800992537314,,0,0.1891558841651263,0.6909090909090911,0.2950819672131147,Historic Data,0.4951,3.007
2011-12-11,13.749174137313434,,0,0.2664818237831177,0.8181818181818181,0.38319672131147536,Historic Data,0.4951,3.007
2011-12-12,11.951958332407408,,0,0.3043746149106593,0.7454545454545454,0.49385245901639335,Historic Data,0.4951,3.007
2011-12-13,11.957446429464285,,0,0.37399876771410967,0.5818181818181818,0.7418032786885246,Historic Data,0.4951,3.007
2011-12-14,12.392775862931034,,0,0.18422674060382008,0.6545454545454545,0.4385245901639344,Historic Data,0.4951,3.007
2011-12-15,12.307079370634922,,0,0.24738139248305605,0.6181818181818182,0.46209016393442615,Historic Data,0.4951,3.007
2011-12-16,13.376080141603055,,0,0.14602587800369685,0.8181818181818181,0.3596311475409835,Historic Data,0.4951,3.007
2011-12-17,13.511967853928573,,0,0.16666666666666666,0.7818181818181817,0.3883196721311475,Historic Data,0.4951,3.007
2011-12-18,14.732271427499999,,0,0.1709796672828096,0.7454545454545454,0.34836065573770486,Historic Data,0.4951,3.007
2011-12-19,13.774470971612905,,0,0.20640788662969806,0.9272727272727272,0.25614754098360654,Historic Data,0.4951,3.007
2011-12-20,12.709106376291793,,0,0.2563154651879236,0.6909090909090911,0.41495901639344257,Historic Data,0.4951,3.007
2011-12-21,12.148570198567334,,0,0.3758471965495995,0.9272727272727272,0.27663934426229503,Historic Data,0.4951,3.007
2011-12-22,11.839403265940055,,0,0.3758471965495995,0.8,0.42110655737704905,Historic Data,0.4951,3.007
2011-12-23,12.254989421428572,,0,0.3542821934688848,0.7636363636363637,0.4764344262295081,Historic Data,0.4951,3.007
2011-12-24,13.06531745899471,,0,0.25508317929759705,0.6727272727272728,0.4364754098360655,Historic Data,0.4951,3.007
2011-12-25,12.949428567460318,,0,0.37091805298829333,0.7272727272727273,0.5747950819672131,Historic Data,0.4951,3.007
2011-12-26,11.065576721957672,,0,0.39956869993838573,0.7454545454545454,0.5368852459016393,Historic Data,0.4951,3.007
2011-12-27,11.494944444444444,,0,0.3200862600123229,0.5636363636363637,0.3422131147540983,Historic Data,0.4951,3.007
2011-12-28,11.790656326614988,,0,0.3465804066543438,0.6181818181818182,0.596311475409836,Historic Data,0.4951,3.007
2011-12-29,12.144920396268656,,0,0.29698089956869994,0.6000000000000001,0.6793032786885246,Historic Data,0.4951,3.007
2011-12-30,12.40420924890511,,0,0.318237831176833,0.7454545454545454,0.3596311475409835,Historic Data,0.4951,3.007
2011-12-31,12.43602189513382,,0,0.38909426987061,0.8363636363636364,0.5389344262295082,Historic Data,0.4951,3.007
2012-01-01,12.46626520510949,,0,0.3897104128157733,0.8545454545454545,0.4836065573770491,Historic Data,0.4951,3.007
2012-01-02,12.7547445243309,,0,0.2350585335797905,0.6909090909090911,0.4723360655737704,Historic Data,0.4951,3.007
2012-01-03,12.74404545382775,,0,0.3841651263093038,0.709090909090909,0.8473360655737705,Historic Data,0.4951,3.007
2012-01-04,12.741140477142856,,0,0.28927911275415896,0.6363636363636365,0.7971311475409836,Historic Data,0.4951,3.007
2012-01-05,12.848078384560571,,0,0.3548983364140481,0.49090909090909096,0.9518442622950819,Historic Data,0.4951,3.007
2012-01-06,12.719621752245862,,0,0.2846580406654344,0.6363636363636365,0.38217213114754095,Historic Data,0.4951,3.007
2012-01-07,12.76545991226415,,0,0.3203943314849045,0.5272727272727273,0.5584016393442623,Historic Data,0.4951,3.007
2012-01-08,13.395569735933806,,0,0.2982131854590265,0.5818181818181818,0.34426229508196715,Historic Data,0.4951,3.007
2012-01-09,12.449049410117647,,0,0.38170055452865065,0.7454545454545454,0.394467213114754,Historic Data,0.4951,3.007
2012-01-10,11.976153838694637,,0,0.3496611213801602,0.8,0.36475409836065564,Historic Data,0.4951,3.007
2012-01-11,11.981207460606061,,0,0.3465804066543438,0.7454545454545454,0.3872950819672131,Historic Data,0.4951,3.007
2012-01-12,12.056824884331796,,0,0.38385705483672217,0.6909090909090911,0.42520491803278676,Historic Data,0.4951,3.007
2012-01-13,12.52275687591743,,0,0.1993222427603204,0.7272727272727273,0.1444672131147541,Historic Data,0.4951,3.007
2012-01-14,13.496298406833713,,0,0.1869993838570548,0.7818181818181817,0.08094262295081966,Historic Data,0.4951,3.007
2012-01-15,14.03721639476082,,0,0.19500924214417742,0.6363636363636365,0.28995901639344257,Historic Data,0.4951,3.007
2012-01-16,13.04780760738255,,0,0.20394331484904496,0.5636363636363637,0.2305327868852459,Historic Data,0.4951,3.007
2012-01-17,13.2670712688196,,0,0.18022181146025876,0.7272727272727273,0.1260245901639344,Historic Data,0.4951,3.007
2012-01-18,12.789209252863436,,0,0.3690696241528035,0.9090909090909092,0.40983606557377045,Historic Data,0.4951,3.007
2012-01-19,12.274760772413794,,0,0.35643869377695625,0.7636363636363637,0.5153688524590164,Historic Data,0.4951,3.007
2012-01-20,12.783027081041666,,0,0.311460258780037,0.6363636363636365,0.6127049180327868,Historic Data,0.4951,3.007
2012-01-21,12.735594320283976,,0,0.3823166974738139,0.5818181818181818,0.714139344262295,Historic Data,0.4951,3.007
2012-01-22,13.720799185598377,,0,0.3653727664818238,0.4545454545454546,0.5870901639344261,Historic Data,0.4951,3.007
2012-01-23,12.614123767583497,,0,0.26062846580406657,0.6363636363636365,0.37807377049180324,Historic Data,0.4951,3.007
2012-01-24,12.872251937403101,,0,0.30283425754775106,0.9454545454545453,0.19774590163934425,Historic Data,0.4951,3.007
2012-01-25,12.553495261290323,,0,0.30252618607516946,0.8545454545454545,0.34426229508196715,Historic Data,0.4951,3.007
2012-01-26,12.372054406191369,,0,0.29574861367837335,0.6727272727272728,0.4415983606557376,Historic Data,0.4951,3.007
2012-01-27,12.471985347435897,,0,0.2692544670363524,0.6363636363636365,0.32069672131147536,Historic Data,0.4951,3.007
2012-01-28,13.367956680685921,,0,0.20086260012322857,0.7818181818181817,0.24180327868852455,Historic Data,0.4951,3.007
2012-01-29,14.127586637184116,,0,0.14048059149722736,0.8363636363636364,0.14549180327868852,Historic Data,0.4951,3.007
2012-01-30,13.451978834391536,,0,0.12446087492298212,0.6545454545454545,0.1372950819672131,Historic Data,0.4951,3.007
2012-01-31,13.890518073666094,,0,0.06746765249537892,0.7454545454545454,0.22131147540983603,Historic Data,0.4951,3.007
2012-02-01,13.814964403220339,,1,0.1053604436229205,0.4363636363636365,0.5379098360655737,Historic Data,0.4951,3.007
2012-02-02,14.368799337335526,,0,0.04528650646950092,0.2909090909090908,0.46209016393442615,Historic Data,0.4951,3.007
2012-02-03,14.521274318660286,,0,0.049291435613062234,0.4363636363636365,0.20491803278688525,Historic Data,0.4951,3.007
2012-02-04,15.154135638643531,,0,0.02618607516943931,0.6727272727272728,0.19774590163934425,Historic Data,0.4951,3.007
2012-02-05,15.940238171924289,,0,0.05760936537276649,0.9636363636363636,0.07479508196721311,Historic Data,0.4951,3.007
2012-02-06,14.046691603053436,,0,0.12754158964879853,0.8909090909090911,0.036885245901639344,Historic Data,0.4951,3.007
2012-02-07,13.882766122638682,,0,0.08287122612446086,0.5818181818181818,0.2520491803278688,Historic Data,0.4951,3.007
2012-02-08,15.197053412611275,,0,0.024337646333949473,0.6363636363636365,0.3811475409836065,Historic Data,0.4951,3.007
2012-02-09,14.402453743465491,,0,0.056993222427603206,0.6909090909090911,0.06557377049180327,Historic Data,0.4951,3.007
2012-02-10,14.607209765229886,,0,0.039125077017868146,0.6909090909090911,0.19774590163934425,Historic Data,0.4951,3.007
2012-02-11,14.873677149571428,,0,0.061306223043746146,0.6363636363636365,0.07377049180327869,Historic Data,0.4951,3.007
2012-02-12,15.878634287142857,,0,0.15095502156500307,0.8181818181818181,0.16188524590163933,Historic Data,0.4951,3.007
2012-02-13,14.305450566525423,,0,0.20455945779420825,0.8545454545454545,0.31045081967213106,Historic Data,0.4951,3.007
2012-02-14,13.653157079102384,,0,0.26124460874922983,0.6000000000000001,0.42418032786885235,Historic Data,0.4951,3.007
2012-02-15,13.054147583586207,,0,0.3287122612446087,0.5454545454545454,0.5317622950819672,Historic Data,0.4951,3.007
2012-02-16,12.593323327012278,,0,0.3287122612446087,0.5636363636363637,0.3299180327868852,Historic Data,0.4951,3.007
2012-02-17,12.441717391983696,,0,0.3662969808995687,0.7454545454545454,0.35245901639344257,Historic Data,0.4951,3.007
2012-02-18,12.954642279674797,,0,0.3333333333333333,0.6545454545454545,0.5891393442622951,Historic Data,0.4951,3.007
2012-02-19,13.755036585230352,,0,0.19747381392483054,0.38181818181818183,0.3698770491803278,Historic Data,0.4951,3.007
2012-02-20,13.306266581830238,,0,0.2618607516943931,0.49090909090909096,0.3299180327868852,Historic Data,0.4951,3.007
2012-02-21,12.639691506274511,,0,0.36075169439309923,0.6000000000000001,0.4743852459016393,Historic Data,0.4951,3.007
2012-02-22,12.883607693717948,,0,0.32439926062846586,0.7454545454545454,0.6639344262295082,Historic Data,0.4951,3.007
2012-02-23,11.622128953223767,,0,0.5249537892791127,0.7454545454545454,0.46413934426229503,Historic Data,0.4951,3.007
2012-02-24,11.533195762219451,,0,0.4463955637707948,0.7272727272727273,0.42520491803278676,Historic Data,0.4951,3.007
2012-02-25,11.80607701590062,,0,0.3749229821318546,0.4363636363636365,0.2028688524590164,Historic Data,0.4951,3.007
2012-02-26,12.444221116024845,,0,0.39217498459642636,0.5636363636363637,0.1260245901639344,Historic Data,0.4951,3.007
2012-02-27,12.19642246092796,,0,0.3453481207640173,0.7636363636363637,0.3565573770491803,Historic Data,0.4951,3.007
2012-02-28,11.568446860144928,,0,0.4288354898336414,0.7818181818181817,0.25717213114754095,Historic Data,0.4951,3.007
2012-02-29,11.516667847805456,,0,0.3943314849044979,0.7636363636363637,0.23258196721311478,Historic Data,0.4951,3.007
2012-03-01,11.219012910093896,,0,0.4673444239063463,0.6727272727272728,0.08504098360655737,Historic Data,0.4951,3.007
2012-03-02,11.84731170359212,,0,0.26032039433148496,0.8727272727272728,0.1956967213114754,Historic Data,0.4951,3.007
2012-03-03,12.207922542774567,,0,0.4420825631546519,0.709090909090909,0.3381147540983606,Historic Data,0.4951,3.007
2012-03-04,13.463506358034683,,0,0.28897104128157736,0.8545454545454545,0.20389344262295078,Historic Data,0.4951,3.007
2012-03-05,12.716252002405499,,0,0.2905113986444855,0.38181818181818183,0.8002049180327868,Historic Data,0.4951,3.007
2012-03-06,13.029193692004505,,0,0.22427603203943314,0.6363636363636365,0.17725409836065573,Historic Data,0.4951,3.007
2012-03-07,12.757729392538977,,0,0.3330252618607517,0.6363636363636365,0.415983606557377,Historic Data,0.4951,3.007
2012-03-08,12.044930611453745,,0,0.3724584103512015,0.4545454545454546,0.3422131147540983,Historic Data,0.4951,3.007
2012-03-09,12.156989109803922,,0,0.3364140480591497,0.6363636363636365,0.3903688524590163,Historic Data,0.4951,3.007
2012-03-10,11.925032435891891,,0,0.4759704251386322,0.6909090909090911,0.30225409836065564,Historic Data,0.4951,3.007
2012-03-11,12.048960003351352,,0,0.48089956869993844,0.6909090909090911,0.10758196721311475,Historic Data,0.4951,3.007
2012-03-12,10.987727466383882,,0,0.4288354898336414,0.8,0.08401639344262295,Historic Data,0.4951,3.007
2012-03-13,10.996885656860707,,0,0.3373382624768947,0.7818181818181817,0.13831967213114754,Historic Data,0.4951,3.007
2012-03-14,10.992513263877552,,0,0.3841651263093038,0.6727272727272728,0.18749999999999997,Historic Data,0.4951,3.007
2012-03-15,10.969932336616916,,0,0.5191004313000616,0.709090909090909,0.12397540983606556,Historic Data,0.4951,3.007
2012-03-16,11.309622457792837,,0,0.3022181146025878,0.6000000000000001,0.40983606557377045,Historic Data,0.4951,3.007
2012-03-17,11.832222115576924,,0,0.3330252618607517,0.8,0.331967213114754,Historic Data,0.4951,3.007
2012-03-18,12.155441346442307,,0,0.30252618607516946,0.709090909090909,0.1680327868852459,Historic Data,0.4951,3.007
2012-03-19,11.055944908683474,,0,0.4106592729513247,0.4545454545454546,0.25409836065573765,Historic Data,0.4951,3.007
2012-03-20,10.730913087191217,,0,0.44793592113370306,0.5272727272727273,0.2274590163934426,Historic Data,0.4951,3.007
2012-03-21,10.380301870080142,,0,0.48305606900800985,0.4363636363636365,0.17110655737704916,Historic Data,0.4951,3.007
2012-03-22,10.204812933129372,,0,0.488909426987061,0.5272727272727273,0.3596311475409835,Historic Data,0.4951,3.007
2012-03-23,10.123756981371718,,0,0.6019716574245225,0.5636363636363637,0.08299180327868852,Historic Data,0.4951,3.007
2012-03-24,10.227772918923465,,0,0.5819470117067159,0.5636363636363637,0.19672131147540983,Historic Data,0.4951,3.007
2012-03-25,10.69785786568545,,0,0.5619223659889094,0.509090909090909,0.2715163934426229,Historic Data,0.4951,3.007
2012-03-25,10.69785786568545,,0,0.42667898952556993,0.6363636363636365,0.24385245901639344,Historic Data,0.4951,3.007
2012-03-26,9.984955945303408,,0,0.5643869377695626,0.18181818181818188,0.19364754098360654,Historic Data,0.4951,3.007
2012-03-27,9.567693507313065,,0,0.6531115218730745,0.10909090909090913,0.06352459016393441,Historic Data,0.4951,3.007
2012-03-28,9.530815149185667,,0,0.59211337030191,0.3272727272727274,0.15983606557377047,Historic Data,0.4951,3.007
2012-03-29,9.341878049024391,,0,0.5292667898952558,0.509090909090909,0.11065573770491802,Historic Data,0.4951,3.007
2012-03-30,9.343317887073171,,0,0.3434996919285274,0.509090909090909,0.3186475409836065,Historic Data,0.4951,3.007
2012-03-31,10.42335332204214,,0,0.3986444855206408,0.3272727272727274,0.09733606557377047,Historic Data,0.4951,3.007
2012-04-01,10.746523076842104,,0,0.46518792359827477,0.36363636363636376,0.09631147540983605,Historic Data,0.4951,3.007
2012-04-02,9.926288639905362,,0,0.39987677141096734,0.5818181818181818,0.15573770491803277,Historic Data,0.4951,3.007
2012-04-03,10.16470255693261,,0,0.3154651879235983,0.5818181818181818,0.08504098360655737,Historic Data,0.4951,3.007
2012-04-04,10.250397116021261,,0,0.2766481823783118,0.6000000000000001,0.45081967213114743,Historic Data,0.4951,3.007
2012-04-05,10.64523340671141,,0,0.38016019716574245,0.40000000000000013,0.23360655737704913,Historic Data,0.4951,3.007
2012-04-06,10.556476904694486,,1,0.32470733210104746,0.5818181818181818,0.19364754098360654,Historic Data,0.4951,3.007
2012-04-07,10.313023116480238,,0,0.4048059149722736,0.6909090909090911,0.2715163934426229,Historic Data,0.4951,3.007
2012-04-08,10.616332834850747,,0,0.33487369069624157,0.8363636363636364,0.5840163934426229,Historic Data,0.4951,3.007
2012-04-09,10.632938106860552,,0,0.39926062846580407,0.49090909090909096,0.4918032786885245,Historic Data,0.4951,3.007
2012-04-10,9.91865182430657,,0,0.39956869993838573,0.49090909090909096,0.15061475409836064,Historic Data,0.4951,3.007
2012-04-11,10.063980040199572,,0,0.3755391250770179,0.6181818181818182,0.11372950819672131,Historic Data,0.4951,3.007
2012-04-12,10.115361746569645,,0,0.3721503388786198,0.6181818181818182,0.046106557377049176,Historic Data,0.4951,3.007
2012-04-13,10.0172454382691,,0,0.35982747997535425,0.5272727272727273,0.3288934426229508,Historic Data,0.4951,3.007
2012-04-14,10.255278372029373,,0,0.2828096118299445,0.4181818181818182,0.4559426229508196,Historic Data,0.4951,3.007
2012-04-15,11.12634646328438,,0,0.33887861983980283,0.2909090909090908,0.03995901639344261,Historic Data,0.4951,3.007
2012-04-16,10.444852068346254,,0,0.42606284658040666,0.509090909090909,0.48565573770491804,Historic Data,0.4951,3.007
2012-04-17,10.617443401438399,,0,0.31022797288971043,0.8,0.5020491803278688,Historic Data,0.4951,3.007
2012-04-18,10.793320802425713,,0,0.3077634011090573,0.8727272727272728,0.3668032786885245,Historic Data,0.4951,3.007
2012-04-19,10.692765469770183,,0,0.38570548367221197,0.7272727272727273,0.3155737704918032,Historic Data,0.4951,3.007
2012-04-20,10.284972445235361,,0,0.3853974121996303,0.5454545454545454,0.3514344262295081,Historic Data,0.4951,3.007
2012-04-21,10.237361109977325,,0,0.43407270486752925,0.6363636363636365,0.42520491803278676,Historic Data,0.4951,3.007
2012-04-22,10.675958023936472,,0,0.2997535428219347,0.7818181818181817,0.22540983606557374,Historic Data,0.4951,3.007
2012-04-23,10.233298951351351,,0,0.38632162661737524,0.6000000000000001,0.27766393442622944,Historic Data,0.4951,3.007
2012-04-24,10.032602790821256,,0,0.36968576709796674,0.8181818181818181,0.5368852459016393,Historic Data,0.4951,3.007
2012-04-25,10.497288633368257,,0,0.4297597042513864,0.6181818181818182,0.7592213114754098,Historic Data,0.4951,3.007
2012-04-26,9.912728388900256,,0,0.45902649414664204,0.6181818181818182,0.40368852459016386,Historic Data,0.4951,3.007
2012-04-27,9.659546580079287,,0,0.3108441158348737,0.8909090909090911,0.4815573770491803,Historic Data,0.4951,3.007
2012-04-28,10.718921831415928,,0,0.46056685150955023,0.7818181818181817,0.4897540983606557,Historic Data,0.4951,3.007
2012-04-29,11.558543488452088,,0,0.5301910043130006,0.4545454545454546,0.4600409836065573,Historic Data,0.4951,3.007
2012-04-30,9.337549976409285,,0,0.5329636475662354,0.7454545454545454,0.16905737704918034,Historic Data,0.4951,3.007
2012-05-01,9.206823692561983,,0,0.42729513247073325,0.7636363636363637,0.31762295081967207,Historic Data,0.4951,3.007
2012-05-02,9.285732143080358,,0,0.28496611213801604,0.8545454545454545,0.25614754098360654,Historic Data,0.4951,3.007
2012-05-03,10.01893591717524,,0,0.2797288971041282,0.7818181818181817,0.24180327868852455,Historic Data,0.4951,3.007
2012-05-04,9.99838708130881,,0,0.30098582871226126,0.5454545454545454,0.41803278688524587,Historic Data,0.4951,3.007
2012-05-05,10.231546034917269,,0,0.25970425138632164,0.5818181818181818,0.26127049180327866,Historic Data,0.4951,3.007
2012-05-06,10.6318134,,1,0.44793592113370306,0.709090909090909,0.23975409836065573,Historic Data,0.4951,3.007
2012-05-07,10.51264646036456,,0,0.5329636475662354,0.709090909090909,0.3002049180327868,Historic Data,0.4951,3.007
2012-05-08,9.218983752558895,,0,0.46950092421441775,0.8909090909090911,0.29303278688524587,Historic Data,0.4951,3.007
2012-05-09,9.48135499318542,,0,0.5292667898952558,0.8545454545454545,0.6547131147540983,Historic Data,0.4951,3.007
2012-05-10,9.198219257463263,,0,0.4910659272951325,0.38181818181818183,0.5010245901639344,Historic Data,0.4951,3.007
2012-05-11,8.729915572532834,,0,0.4467036352433765,0.2727272727272727,0.24590163934426226,Historic Data,0.4951,3.007
2012-05-12,9.152305027858473,,0,0.5027726432532348,0.34545454545454546,0.31659836065573765,Historic Data,0.4951,3.007
2012-05-13,9.497021229385474,,0,0.35335797905113986,0.6727272727272728,0.4467213114754097,Historic Data,0.4951,3.007
2012-05-14,9.188819624603173,,0,0.34904497843499693,0.6909090909090911,0.37807377049180324,Historic Data,0.4951,3.007
2012-05-15,9.454046632538569,,0,0.4165126309303759,0.38181818181818183,0.25102459016393436,Historic Data,0.4951,3.007
2012-05-16,8.096790305431421,,0,0.43499691928527423,0.4181818181818182,0.23770491803278684,Historic Data,0.4951,3.007
2012-05-17,8.816307178731218,,0,0.48767714109673443,0.6181818181818182,0.20389344262295078,Historic Data,0.4951,3.007
2012-05-18,8.926112950016229,,0,0.507701786814541,0.6363636363636365,0.04200819672131147,Historic Data,0.4951,3.007
2012-05-19,9.00107697252818,,0,0.37707948243992606,0.709090909090909,0.423155737704918,Historic Data,0.4951,3.007
2012-05-20,9.790544752285898,,0,0.5015403573629081,0.709090909090909,0.44364754098360654,Historic Data,0.4951,3.007
2012-05-21,8.813533917849329,,0,0.7544670363524337,0.5818181818181818,0.3872950819672131,Historic Data,0.4951,3.007
2012-05-22,8.227850837229832,,0,0.7834257547751079,0.5818181818181818,0.2028688524590164,Historic Data,0.4951,3.007
2012-05-23,8.031598925634139,,0,0.785890326555761,0.6363636363636365,0.17725409836065573,Historic Data,0.4951,3.007
2012-05-24,7.960995596418086,,0,0.7455329636475663,0.38181818181818183,0.4795081967213114,Historic Data,0.4951,3.007
2012-05-25,7.963798959792028,,0,0.7609365372766482,0.2727272727272727,0.507172131147541,Historic Data,0.4951,3.007
2012-05-26,8.124223725107976,,0,0.8022181146025879,0.23636363636363655,0.31762295081967207,Historic Data,0.4951,3.007
2012-05-27,8.439693148503167,,0,0.7898952556993222,0.34545454545454546,0.052254098360655726,Historic Data,0.4951,3.007
2012-05-28,8.101152928538943,,0,0.6910043130006162,0.5454545454545454,0.08811475409836066,Historic Data,0.4951,3.007
2012-05-29,8.005065527779333,,0,0.7446087492298213,0.5272727272727273,0.22233606557377047,Historic Data,0.4951,3.007
2012-05-30,7.968315075103734,,0,0.6038200862600123,0.6000000000000001,0.42110655737704905,Historic Data,0.4951,3.007
2012-05-31,8.069431024700108,,0,0.6204559457794208,0.6363636363636365,0.06557377049180327,Historic Data,0.4951,3.007
2012-06-01,8.146023406160882,,0,0.5422057917436846,0.6909090909090911,0.46209016393442615,Historic Data,0.4951,3.007
2012-06-02,8.446874364073777,,0,0.3773875539125077,0.9454545454545453,0.4446721311475409,Historic Data,0.4951,3.007
2012-06-03,9.30320213946524,,0,0.4297597042513864,0.6545454545454545,0.3247950819672131,Historic Data,0.4951,3.007
2012-06-04,8.837111734937181,,1,0.46395563770794823,0.709090909090909,0.3299180327868852,Historic Data,0.4951,3.007
2012-06-05,9.226317830553329,,0,0.5603820086260012,0.709090909090909,0.4487704918032786,Historic Data,0.4951,3.007
2012-06-06,8.425714512664907,,0,0.5345040049291435,0.7818181818181817,0.41393442622950816,Historic Data,0.4951,3.007
2012-06-07,8.751595465616045,,0,0.4691928527418361,0.6363636363636365,0.8647540983606558,Historic Data,0.4951,3.007
2012-06-08,8.807170831821695,,0,0.5539125077017869,0.3272727272727274,0.6577868852459016,Historic Data,0.4951,3.007
2012-06-09,8.55402558917605,,0,0.532347504621072,0.6363636363636365,0.13934426229508196,Historic Data,0.4951,3.007
2012-06-10,9.117167904171998,,0,0.4109673444239063,0.9454545454545453,0.4272540983606557,Historic Data,0.4951,3.007
2012-06-11,9.444557274556514,,0,0.39833641404805914,0.7272727272727273,0.3575819672131147,Historic Data,0.4951,3.007
2012-06-12,9.158374310085298,,0,0.5412815773259396,0.4363636363636365,0.08299180327868852,Historic Data,0.4951,3.007
2012-06-13,6.989766382566283,,0,0.558841651263093,0.509090909090909,0.45081967213114743,Historic Data,0.4951,3.007
